model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,run_label,source_dir,inferred_max_iter
monthly_mixed_frequency_kalman_em,exact,pre_second,S,1,0.1121676230959098,0.1121676230959098,-0.1121676230959098,0.4550637959788801,,1.0,0.0,2.0,0.068786432195151,0.068786432195151,0.068786432195151,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
no_revision,exact,pre_second,S,1,0.0939000000000001,0.0939000000000001,-0.0939000000000001,0.3809520899438139,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
release_dfm,exact,pre_second,S,1,0.0154377701599086,0.0154377701599086,0.0154377701599086,0.0626309990041474,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
revision_dfm_kalman_em,exact,pre_second,S,1,0.0803416444385711,0.0803416444385711,0.0803416444385711,0.3259458717614105,,1.0,0.0,2.0,0.1281157179698546,0.1281157179698546,0.1281157179698546,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
standard_dfm,exact,pre_second,S,1,0.0331223667589388,0.0331223667589388,0.0331223667589388,0.1343773678456151,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
ar,exact,pre_third,T,1,0.2217239159811934,0.2217239159811934,0.2217239159811934,1.0,1.0,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
bridge,exact,pre_third,T,1,0.0452634908066409,0.0452634908066409,0.0452634908066409,0.2041434754854328,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,1,0.0905452843440337,0.0905452843440337,-0.0905452843440337,0.4083694983617092,,1.0,0.0,2.0,0.0867183358911262,0.0867183358911262,0.0867183358911262,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,1,0.0278778132845536,0.0278778132845536,-0.0278778132845536,0.1257320986831128,,1.0,0.0,2.0,0.0805353728668932,0.0805353728668932,0.0805353728668932,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
midas_umidas,exact,pre_third,T,1,0.3576234610100681,0.3576234610100681,0.3576234610100681,1.6129223562892585,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
monthly_mixed_frequency_kalman_em,exact,pre_third,T,1,0.0260005342968936,0.0260005342968936,0.0260005342968936,0.1172653576039988,,1.0,0.0,2.0,0.065521540048137,0.065521540048137,0.065521540048137,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
no_revision,exact,pre_third,T,1,0.1044,0.1044,-0.1044,0.4708558368094817,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
release_dfm,exact,pre_third,T,1,0.035594523183279,0.035594523183279,-0.035594523183279,0.1605353352423117,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
revision_dfm_kalman_em,exact,pre_third,T,1,0.0073033648580742,0.0073033648580742,-0.0073033648580742,0.0329390035610489,,1.0,0.0,2.0,0.1229171168012,0.1229171168012,0.1229171168012,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
standard_dfm,exact,pre_third,T,1,0.0370211511536711,0.0370211511536711,0.0370211511536711,0.1669695891390048,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
ar,pseudo,pre_advance,A,1,0.2518214835002665,0.2518214835002665,0.2518214835002665,1.0,1.0,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
bridge,pseudo,pre_advance,A,1,0.3295494318233607,0.3295494318233607,0.3295494318233607,1.3086628958049638,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,1,0.2697291320428938,0.2697291320428938,0.2697291320428938,1.0711124733827897,,1.0,0.0,2.0,0.086525156300399,0.086525156300399,0.086525156300399,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,1,0.1205995705010307,0.1205995705010307,0.1205995705010307,0.4789089827631926,,1.0,0.0,2.0,0.0803538512415582,0.0803538512415582,0.0803538512415582,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
midas_umidas,pseudo,pre_advance,A,1,0.8087549413921016,0.8087549413921016,-0.8087549413921016,3.2116201133857807,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,1,0.2366870351419474,0.2366870351419474,0.2366870351419474,0.9399000905405154,,1.0,0.0,2.0,0.0653480903140892,0.0653480903140892,0.0653480903140892,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
no_revision,pseudo,pre_advance,A,1,0.1930473719443051,0.1930473719443051,0.1930473719443051,0.7666040611824954,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
release_dfm,pseudo,pre_advance,A,1,0.143082287679741,0.143082287679741,-0.143082287679741,0.5681893605379765,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
revision_dfm_kalman_em,pseudo,pre_advance,A,1,0.1441791037449111,0.1441791037449111,0.1441791037449111,0.5725448906934049,,1.0,0.0,2.0,0.1226719294723463,0.1226719294723463,0.1226719294723463,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
standard_dfm,pseudo,pre_advance,A,1,0.143082287679741,0.143082287679741,-0.143082287679741,0.5681893605379765,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
ar,pseudo,pre_second,S,1,0.2464876882913262,0.2464876882913262,0.2464876882913262,1.0,1.0,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
bridge,pseudo,pre_second,S,1,0.1244124501759973,0.1244124501759973,-0.1244124501759973,0.5047410320508706,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,1,0.0051894480334548,0.0051894480334548,0.0051894480334548,0.0210535790628269,,1.0,0.0,2.0,0.0866232818648659,0.0866232818648659,0.0866232818648659,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,1,0.110867270710949,0.110867270710949,0.110867270710949,0.4497882692620083,,1.0,0.0,2.0,0.0804630656774176,0.0804630656774176,0.0804630656774176,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
midas_umidas,pseudo,pre_second,S,1,1.3947707428482827,1.3947707428482827,-1.3947707428482827,5.65858178360531,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,1,0.1140144989408731,0.1140144989408731,-0.1140144989408731,0.4625565671503975,,1.0,0.0,2.0,0.0687778501229111,0.0687778501229111,0.0687778501229111,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
no_revision,pseudo,pre_second,S,1,0.0939000000000001,0.0939000000000001,-0.0939000000000001,0.3809520899438139,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
release_dfm,pseudo,pre_second,S,1,0.0155688941766256,0.0155688941766256,0.0155688941766256,0.0631629688466412,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
revision_dfm_kalman_em,pseudo,pre_second,S,1,0.0823413248253044,0.0823413248253044,0.0823413248253044,0.3340585706170622,,1.0,0.0,2.0,0.1281209085748072,0.1281209085748072,0.1281209085748072,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
standard_dfm,pseudo,pre_second,S,1,0.0237770371998857,0.0237770371998857,0.0237770371998857,0.0964633867302266,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
ar,pseudo,pre_third,T,1,0.2217239159811934,0.2217239159811934,0.2217239159811934,1.0,1.0,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
bridge,pseudo,pre_third,T,1,0.0127407432326971,0.0127407432326971,-0.0127407432326971,0.0574621965173021,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,1,0.0912598070060175,0.0912598070060175,-0.0912598070060175,0.4115920765794078,,1.0,0.0,2.0,0.0867177743979993,0.0867177743979993,0.0867177743979993,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,1,0.0285954932707284,0.0285954932707284,-0.0285954932707284,0.1289689167908881,,1.0,0.0,2.0,0.0805348101770204,0.0805348101770204,0.0805348101770204,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
midas_umidas,pseudo,pre_third,T,1,0.3517933009049452,0.3517933009049452,0.3517933009049452,1.5866276731950928,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,1,0.0199091948570888,0.0199091948570888,0.0199091948570888,0.0897927260980613,,1.0,0.0,2.0,0.0655081763483049,0.0655081763483049,0.0655081763483049,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
no_revision,pseudo,pre_third,T,1,0.1044,0.1044,-0.1044,0.4708558368094817,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
release_dfm,pseudo,pre_third,T,1,0.0354142336041074,0.0354142336041074,-0.0354142336041074,0.1597222087991232,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
revision_dfm_kalman_em,pseudo,pre_third,T,1,0.0084951527049863,0.0084951527049863,-0.0084951527049863,0.0383141018748149,,1.0,0.0,2.0,0.1229188096232703,0.1229188096232703,0.1229188096232703,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
standard_dfm,pseudo,pre_third,T,1,0.0147003850608298,0.0147003850608298,0.0147003850608298,0.0663004033451975,,1.0,1.0,0.0,,,,smoke_q2_check,/Users/haaminh109/Desktop/Minh/Tài liệu học tập (DSEB)/Kì 6/Time Series/RADFM/paper_project/outputs/full_state_space_release_revision_dfm/smoke_q2_check,2.0
